PassengerId,SibSp,Parch,Fare,SibSpMinusParch,SibSpPlusParch,Alone,WithParentsOrChildren,WithSiblingsOrSpouses,Sex_enc,Embarked_enc,Title_enc,Ticket_Type_enc,Cabin_Type_enc,Age_Bucket_enc,Fare_Bucket_enc,SibSp_Bucket_enc,Parch_Bucket_enc,Pclass_enc,Sex_enc_%,Embarked_enc_%,Title_enc_%,Ticket_Type_enc_%,Cabin_Type_enc_%,Age_Bucket_enc_%,Fare_Bucket_enc_%,SibSp_Bucket_enc_%,Parch_Bucket_enc_%,Pclass_enc_%
311,0.0,0.0,0.710264100162358,0.4545454545454546,0.0,1.0,0.0,0.0,1.0,1.0,0.75,0.75,1.0,0.0,1.0,0.5,0.0,1.0,1.0000000000000002,1.0,0.8790347405176311,0.788032454361055,1.0,0.0,0.9999999999999999,0.3523809523809524,0.34334763948497854,0.9999999999999999
483,0.0,0.0,0.3529552840548492,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09116120597440691,0.0,0.3523809523809524,0.34334763948497854,0.0
601,0.25,0.16666666666666666,0.5339286391341469,0.5454545454545455,0.30000000000000004,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.0,0.0,0.5,0.0,1.0,0.5,1.0000000000000002,0.0,1.0,0.16719780903771952,0.0,0.0,0.5032544729032004,0.22641509433962265,0.5402298850574713,0.5561174186010535
505,0.0,0.0,0.7165034463969725,0.4545454545454546,0.0,1.0,0.0,0.0,1.0,0.0,0.75,0.25,1.0,1.0,1.0,0.5,0.0,1.0,1.0000000000000002,0.0,0.8790347405176311,0.16719780903771952,1.0,1.0000000000000004,0.9999999999999999,0.3523809523809524,0.34334763948497854,0.9999999999999999
58,0.0,0.0,0.3377209927336551,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.6000000000000001,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.20378352490421459,0.0,0.457773204918448,0.0,0.3523809523809524,0.34334763948497854,0.0
192,0.0,0.0,0.42286368807669106,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.788032454361055,0.0,1.0000000000000004,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.5561174186010535
481,0.625,0.3333333333333333,0.6199594201430055,0.7272727272727273,0.7000000000000001,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.6960460325542543,0.0,0.0,1.0000000000000004,0.9999999999999999,0.22641509433962265,0.4411764705882353,0.0
25,0.375,0.16666666666666666,0.495831873839879,0.6363636363636365,0.4,0.0,1.0,1.0,1.0,0.0,0.75,0.25,0.0,1.0,0.5,0.0,1.0,0.0,1.0000000000000002,0.0,0.8790347405176311,0.16719780903771952,0.0,1.0000000000000004,0.5032544729032004,0.22641509433962265,0.5402298850574713,0.0
680,0.0,0.16666666666666666,1.0,0.36363636363636365,0.1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8,1.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5194730716683256,0.9999999999999999,0.3523809523809524,0.5402298850574713,0.9999999999999999
87,0.125,0.5,0.5713912159474593,0.27272727272727276,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.5032544729032004,0.5202702702702703,0.4411764705882353,0.0
389,0.0,0.0,0.34717231529600073,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.2573283493999605,0.0,0.16719780903771952,0.0,0.03295445024715837,0.0,0.3523809523809524,0.34334763948497854,0.0
569,0.0,0.0,0.3377209927336551,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.2,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.20378352490421459,0.0,0.03295445024715837,0.0,0.3523809523809524,0.34334763948497854,0.0
890,0.0,0.0,0.5502375707421462,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25,1.0,0.6000000000000001,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.16719780903771952,1.0,0.457773204918448,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.9999999999999999
220,0.0,0.0,0.39134423619738523,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.457773204918448,0.0,0.3523809523809524,0.34334763948497854,0.5561174186010535
459,0.0,0.0,0.39134423619738523,0.4545454545454546,0.0,1.0,0.0,0.0,1.0,0.0,0.75,0.0,0.0,0.4,0.0,0.5,0.0,0.5,1.0000000000000002,0.0,0.8790347405176311,0.0,0.0,0.09116120597440691,0.0,0.3523809523809524,0.34334763948497854,0.5561174186010535
232,0.0,0.0,0.34801082050793586,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.6000000000000001,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16719780903771952,0.0,0.457773204918448,0.0,0.3523809523809524,0.34334763948497854,0.0
234,0.5,0.3333333333333333,0.5572534209632187,0.6363636363636365,0.6000000000000001,0.0,1.0,1.0,1.0,0.0,0.75,0.25,0.0,1.0,0.5,0.0,0.5,0.0,1.0000000000000002,0.0,0.8790347405176311,0.16719780903771952,0.0,1.0000000000000004,0.5032544729032004,0.22641509433962265,0.4411764705882353,0.0
503,0.0,0.0,0.34532612409470087,0.4545454545454546,0.0,1.0,0.0,0.0,1.0,0.5,0.75,0.25,0.0,0.2,0.0,0.5,0.0,0.0,1.0000000000000002,0.2573283493999605,0.8790347405176311,0.16719780903771952,0.0,0.03295445024715837,0.0,0.3523809523809524,0.34334763948497854,0.0
881,0.0,0.16666666666666666,0.5281013477114938,0.36363636363636365,0.1,0.0,1.0,0.0,1.0,0.0,1.0,0.25,0.0,0.0,0.5,0.5,1.0,0.5,1.0000000000000002,0.0,1.0,0.16719780903771952,0.0,0.0,0.5032544729032004,0.3523809523809524,0.5402298850574713,0.5561174186010535
162,0.0,0.0,0.45159999693344244,0.4545454545454546,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8,0.5,0.5,0.0,0.5,1.0000000000000002,0.0,1.0,0.0,0.0,0.5194730716683256,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.5561174186010535
264,0.0,0.0,0.0,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.8,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.16719780903771952,1.0,0.5194730716683256,0.0,0.3523809523809524,0.34334763948497854,0.9999999999999999
513,0.0,0.0,0.5297985110081134,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5194730716683256,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.9999999999999999
868,0.0,0.0,0.6315578346731877,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6000000000000001,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.457773204918448,0.9999999999999999,0.3523809523809524,0.34334763948497854,0.9999999999999999
288,0.0,0.0,0.3502016019446998,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16719780903771952,0.0,0.0,0.0,0.3523809523809524,0.34334763948497854,0.0
125,0.0,0.16666666666666666,0.698677405898743,0.36363636363636365,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.75,1.0,0.4,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.788032454361055,1.0,0.09116120597440691,0.9999999999999999,0.3523809523809524,0.5402298850574713,0.9999999999999999
225,0.125,0.0,0.7227878932056411,0.5454545454545455,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.75,1.0,0.8,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.788032454361055,1.0,0.5194730716683256,0.9999999999999999,0.5202702702702703,0.34334763948497854,0.9999999999999999
778,0.0,0.0,0.4167393940590734,0.4545454545454546,0.0,1.0,0.0,0.0,1.0,0.0,0.75,0.25,0.0,1.0,0.5,0.5,0.0,0.0,1.0000000000000002,0.0,0.8790347405176311,0.16719780903771952,0.0,1.0000000000000004,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.0
704,0.0,0.0,0.3474016006811963,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2573283493999605,0.0,0.788032454361055,0.0,0.0,0.0,0.3523809523809524,0.34334763948497854,0.0
537,0.0,0.0,0.5313325505056177,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,1.0,0.4,0.5,0.5,0.0,1.0,0.0,0.0,0.5136453838731407,0.16719780903771952,1.0,0.09116120597440691,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.9999999999999999
742,0.125,0.0,0.7018439158340847,0.5454545454545455,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.75,1.0,0.8,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.788032454361055,1.0,0.5194730716683256,0.9999999999999999,0.5202702702702703,0.34334763948497854,0.9999999999999999
363,0.0,0.16666666666666666,0.4386984565615303,0.36363636363636365,0.1,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.4,0.5,0.5,1.0,0.0,1.0000000000000002,1.0,1.0,0.20378352490421459,0.0,0.09116120597440691,0.5032544729032004,0.3523809523809524,0.5402298850574713,0.0
578,0.125,0.0,0.6475482867996226,0.5454545454545455,0.1,0.0,0.0,1.0,1.0,0.0,1.0,0.75,1.0,0.8,1.0,1.0,0.0,1.0,1.0000000000000002,0.0,1.0,0.788032454361055,1.0,0.5194730716683256,0.9999999999999999,0.5202702702702703,0.34334763948497854,0.9999999999999999
385,0.0,0.0,0.3502016019446998,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16719780903771952,0.0,0.03295445024715837,0.0,0.3523809523809524,0.34334763948497854,0.0
252,0.125,0.16666666666666666,0.3908208840039565,0.4545454545454546,0.2,0.0,1.0,1.0,1.0,0.0,1.0,0.25,1.0,0.6000000000000001,0.0,1.0,1.0,0.0,1.0000000000000002,0.0,1.0,0.16719780903771952,1.0,0.457773204918448,0.0,0.5202702702702703,0.5402298850574713,0.0
479,0.0,0.0,0.3433005296109263,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16719780903771952,0.0,0.0,0.0,0.3523809523809524,0.34334763948497854,0.0
714,0.0,0.0,0.37651251911406697,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6000000000000001,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.20378352490421459,0.0,0.457773204918448,0.0,0.3523809523809524,0.34334763948497854,0.0
462,0.0,0.0,0.3529552840548492,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16719780903771952,0.0,0.5194730716683256,0.0,0.3523809523809524,0.34334763948497854,0.0
557,0.125,0.0,0.593465328263533,0.5454545454545455,0.1,0.0,0.0,1.0,1.0,1.0,0.25,0.75,1.0,0.4,0.5,1.0,0.0,1.0,1.0000000000000002,1.0,0.5136453838731407,0.788032454361055,1.0,0.09116120597440691,0.5032544729032004,0.5202702702702703,0.34334763948497854,0.9999999999999999
9,0.0,0.3333333333333333,0.3999337912742493,0.27272727272727276,0.2,0.0,1.0,0.0,1.0,0.0,1.0,0.25,0.0,0.6000000000000001,0.5,0.5,0.5,0.0,1.0000000000000002,0.0,1.0,0.16719780903771952,0.0,0.457773204918448,0.5032544729032004,0.3523809523809524,0.4411764705882353,0.0
686,0.125,0.3333333333333333,0.6010920603306374,0.36363636363636365,0.30000000000000004,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5032544729032004,0.5202702702702703,0.4411764705882353,0.5561174186010535
349,0.125,0.16666666666666666,0.4530285310977594,0.4545454545454546,0.2,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.6960460325542543,0.0,0.0,1.0000000000000004,0.5032544729032004,0.5202702702702703,0.5402298850574713,0.0
499,0.125,0.3333333333333333,0.8055694580427181,0.36363636363636365,0.30000000000000004,0.0,1.0,1.0,1.0,0.0,1.0,0.25,1.0,0.0,1.0,1.0,0.5,1.0,1.0000000000000002,0.0,1.0,0.16719780903771952,1.0,0.0,0.9999999999999999,0.5202702702702703,0.4411764705882353,0.9999999999999999
663,0.0,0.0,0.5256344530864218,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.4,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.20378352490421459,1.0,0.09116120597440691,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.9999999999999999
370,0.0,0.0,0.6814337631908569,0.4545454545454546,0.0,1.0,0.0,0.0,1.0,1.0,0.25,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0000000000000002,1.0,0.5136453838731407,1.0,1.0,0.0,0.9999999999999999,0.3523809523809524,0.34334763948497854,0.9999999999999999
853,0.125,0.16666666666666666,0.4467026649062168,0.4545454545454546,0.2,0.0,1.0,1.0,1.0,1.0,0.75,0.5,0.0,1.0,0.5,1.0,1.0,0.0,1.0000000000000002,1.0,0.8790347405176311,0.20378352490421459,0.0,1.0000000000000004,0.5032544729032004,0.5202702702702703,0.5402298850574713,0.0
745,0.0,0.0,0.35072669661240763,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457773204918448,0.0,0.3523809523809524,0.34334763948497854,0.0
176,0.125,0.16666666666666666,0.3494505372759428,0.4545454545454546,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16719780903771952,0.0,1.0000000000000004,0.0,0.5202702702702703,0.5402298850574713,0.0
254,0.125,0.0,0.45491364524217526,0.5454545454545455,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457773204918448,0.5032544729032004,0.5202702702702703,0.34334763948497854,0.0
605,0.0,0.0,0.5313325505056177,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.8,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.16719780903771952,0.0,0.5194730716683256,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.9999999999999999
362,0.125,0.0,0.5380012918108712,0.5454545454545455,0.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6000000000000001,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.457773204918448,0.5032544729032004,0.5202702702702703,0.34334763948497854,0.5561174186010535
73,0.0,0.0,0.6907316473431996,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.3523809523809524,0.34334763948497854,0.5561174186010535
728,0.0,0.0,0.3473245973858278,0.4545454545454546,0.0,1.0,0.0,0.0,1.0,0.5,0.75,0.75,0.0,0.2,0.0,0.5,0.0,0.0,1.0000000000000002,0.2573283493999605,0.8790347405176311,0.788032454361055,0.0,0.03295445024715837,0.0,0.3523809523809524,0.34334763948497854,0.0
478,0.125,0.0,0.33410957037538047,0.5454545454545455,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.20378352490421459,0.0,0.457773204918448,0.0,0.5202702702702703,0.34334763948497854,0.0
604,0.0,0.0,0.3529552840548492,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16719780903771952,0.0,0.09116120597440691,0.0,0.3523809523809524,0.34334763948497854,0.0
822,0.0,0.0,0.36344855811683735,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.6000000000000001,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16719780903771952,0.0,0.457773204918448,0.0,0.3523809523809524,0.34334763948497854,0.0
722,0.125,0.0,0.33427676989048954,0.5454545454545455,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16719780903771952,0.0,1.0000000000000004,0.0,0.5202702702702703,0.34334763948497854,0.0
415,0.0,0.0,0.35072669661240763,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09116120597440691,0.0,0.3523809523809524,0.34334763948497854,0.0
456,0.0,0.0,0.3502016019446998,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.6000000000000001,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.16719780903771952,0.0,0.457773204918448,0.0,0.3523809523809524,0.34334763948497854,0.0
72,0.625,0.3333333333333333,0.6199594201430055,0.7272727272727273,0.7000000000000001,0.0,1.0,1.0,1.0,0.0,0.75,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0000000000000002,0.0,0.8790347405176311,0.0,0.0,1.0000000000000004,0.9999999999999999,0.22641509433962265,0.4411764705882353,0.0
43,0.0,0.0,0.3502016019446998,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.2,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.16719780903771952,0.0,0.03295445024715837,0.0,0.3523809523809524,0.34334763948497854,0.0
790,0.0,0.0,0.7025447166880028,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.09116120597440691,0.9999999999999999,0.3523809523809524,0.34334763948497854,0.9999999999999999
555,0.0,0.0,0.34801082050793586,0.4545454545454546,0.0,1.0,0.0,0.0,1.0,0.0,0.75,0.25,0.0,0.0,0.0,0.5,0.0,0.0,1.0000000000000002,0.0,0.8790347405176311,0.16719780903771952,0.0,0.0,0.0,0.3523809523809524,0.34334763948497854,0.0
424,0.125,0.16666666666666666,0.43813551021220537,0.4545454545454546,0.2,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.0,0.6000000000000001,0.5,1.0,1.0,0.0,1.0000000000000002,0.0,1.0,0.16719780903771952,0.0,0.457773204918448,0.5032544729032004,0.5202702702702703,0.5402298850574713,0.0
764,0.125,0.3333333333333333,0.7684432068211329,0.36363636363636365,0.30000000000000004,0.0,1.0,1.0,1.0,0.0,1.0,0.25,1.0,0.8,1.0,1.0,0.5,1.0,1.0000000000000002,0.0,1.0,0.16719780903771952,1.0,0.5194730716683256,0.9999999999999999,0.5202702702702703,0.4411764705882353,0.9999999999999999
488,0.0,0.0,0.5486793783580444,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.75,1.0,0.4,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.788032454361055,1.0,0.09116120597440691,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.9999999999999999
10,0.125,0.0,0.5506031046482883,0.5454545454545455,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.0,1.0,0.5,1.0,0.0,0.5,1.0000000000000002,1.0,1.0,0.16719780903771952,0.0,1.0000000000000004,0.5032544729032004,0.5202702702702703,0.34334763948497854,0.5561174186010535
666,0.25,0.0,0.6907316473431996,0.6363636363636365,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.457773204918448,0.9999999999999999,0.22641509433962265,0.34334763948497854,0.5561174186010535
612,0.0,0.0,0.33419319194156843,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03295445024715837,0.0,0.3523809523809524,0.34334763948497854,0.0
552,0.0,0.0,0.5281013477114938,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.6000000000000001,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.16719780903771952,0.0,0.457773204918448,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.5561174186010535
163,0.0,0.0,0.34801082050793586,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.6000000000000001,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16719780903771952,0.0,0.457773204918448,0.0,0.3523809523809524,0.34334763948497854,0.0
646,0.125,0.0,0.6975306263001565,0.5454545454545455,0.1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.09116120597440691,0.9999999999999999,0.5202702702702703,0.34334763948497854,0.9999999999999999
652,0.0,0.16666666666666666,0.5092286357428653,0.36363636363636365,0.1,0.0,1.0,0.0,1.0,0.0,0.75,0.25,0.0,1.0,0.5,0.5,1.0,0.5,1.0000000000000002,0.0,0.8790347405176311,0.16719780903771952,0.0,1.0000000000000004,0.5032544729032004,0.3523809523809524,0.5402298850574713,0.5561174186010535
468,0.0,0.0,0.5313325505056177,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.4,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.16719780903771952,0.0,0.09116120597440691,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.9999999999999999
769,0.125,0.0,0.5167281848535599,0.5454545454545455,0.1,0.0,0.0,1.0,0.0,0.5,0.0,0.25,0.0,0.2,0.5,1.0,0.0,0.0,0.0,0.2573283493999605,0.0,0.16719780903771952,0.0,0.03295445024715837,0.5032544729032004,0.5202702702702703,0.34334763948497854,0.0
863,0.0,0.0,0.5276806297112894,0.4545454545454546,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.75,1.0,0.4,0.5,0.5,0.0,1.0,1.0000000000000002,0.0,1.0,0.788032454361055,1.0,0.09116120597440691,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.9999999999999999
803,0.125,0.3333333333333333,0.7684432068211329,0.36363636363636365,0.30000000000000004,0.0,1.0,1.0,0.0,0.0,0.5,0.25,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.6960460325542543,0.16719780903771952,1.0,1.0000000000000004,0.9999999999999999,0.5202702702702703,0.4411764705882353,0.9999999999999999
64,0.375,0.3333333333333333,0.5389979395502239,0.5454545454545455,0.5,0.0,1.0,1.0,0.0,0.0,0.5,0.25,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.6960460325542543,0.16719780903771952,0.0,1.0000000000000004,0.5032544729032004,0.22641509433962265,0.4411764705882353,0.0
383,0.0,0.0,0.35072669661240763,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457773204918448,0.0,0.3523809523809524,0.34334763948497854,0.0
573,0.0,0.0,0.530384640071773,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5194730716683256,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.9999999999999999
255,0.0,0.3333333333333333,0.4894457748636945,0.27272727272727276,0.2,0.0,1.0,0.0,1.0,0.0,1.0,0.25,0.0,0.8,0.5,0.5,0.5,0.0,1.0000000000000002,0.0,1.0,0.16719780903771952,0.0,0.5194730716683256,0.5032544729032004,0.3523809523809524,0.4411764705882353,0.0
358,0.0,0.0,0.42286368807669106,0.4545454545454546,0.0,1.0,0.0,0.0,1.0,0.0,0.75,0.25,0.0,0.8,0.5,0.5,0.0,0.5,1.0000000000000002,0.0,0.8790347405176311,0.16719780903771952,0.0,0.5194730716683256,0.5032544729032004,0.3523809523809524,0.34334763948497854,0.5561174186010535
7,0.0,0.0,0.635754966338881,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.4,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.788032454361055,1.0,0.09116120597440691,0.9999999999999999,0.3523809523809524,0.34334763948497854,0.9999999999999999
885,0.0,0.0,0.33419319194156843,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3523809523809524,0.34334763948497854,0.0
542,0.5,0.3333333333333333,0.556695873257052,0.6363636363636365,0.6000000000000001,0.0,1.0,1.0,1.0,0.0,0.75,0.25,0.0,1.0,0.5,0.0,0.5,0.0,1.0000000000000002,0.0,0.8790347405176311,0.16719780903771952,0.0,1.0000000000000004,0.5032544729032004,0.22641509433962265,0.4411764705882353,0.0
836,0.125,0.16666666666666666,0.710264100162358,0.4545454545454546,0.2,0.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.8790347405176311,1.0,1.0,0.5194730716683256,0.9999999999999999,0.5202702702702703,0.5402298850574713,0.9999999999999999
319,0.0,0.3333333333333333,0.8189796728879717,0.27272727272727276,0.2,0.0,1.0,0.0,1.0,0.0,0.75,0.75,1.0,0.6000000000000001,1.0,0.5,0.5,1.0,1.0000000000000002,0.0,0.8790347405176311,0.788032454361055,1.0,0.457773204918448,0.9999999999999999,0.3523809523809524,0.4411764705882353,0.9999999999999999
205,0.0,0.0,0.3529552840548492,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.3523809523809524,0.34334763948497854,0.0
4,0.125,0.0,0.6394627518675874,0.5454545454545455,0.1,0.0,0.0,1.0,1.0,0.0,1.0,0.25,1.0,0.8,1.0,1.0,0.0,1.0,1.0000000000000002,0.0,1.0,0.16719780903771952,1.0,0.5194730716683256,0.9999999999999999,0.5202702702702703,0.34334763948497854,0.9999999999999999
654,0.0,0.0,0.34899747688919597,0.4545454545454546,0.0,1.0,0.0,0.0,1.0,0.5,0.75,0.25,0.0,0.2,0.0,0.5,0.0,0.0,1.0000000000000002,0.2573283493999605,0.8790347405176311,0.16719780903771952,0.0,0.03295445024715837,0.0,0.3523809523809524,0.34334763948497854,0.0
